LOC,CYCLO,LENGTH,VOLUME,DIFFICULTY,INT_FAN_IN,INT_FAN_OUT,NUM_OPERATORS,NUM_OPERANDS,BRANCH_COUNT,DEFECT_LABEL
0.3280276816608997,0.6086956521739131,0.5003460207612457,0.1957453128555205,0.3264611502114644,0.7777777777777777,0.0,0.8241308793456034,0.34016393442622955,0.5714285714285714,0
0.7487889273356402,1.0,0.15847750865051902,0.8971953356467509,0.8919592891476974,0.8888888888888888,0.7777777777777777,0.20858895705521474,0.09221311475409837,0.3571428571428571,1
0.35294117647058826,0.21739130434782608,0.10346020761245672,0.5202490314925207,0.08264608388186814,1.0,0.4444444444444444,0.047034764826175884,0.944672131147541,0.07142857142857142,0
0.48373702422145326,0.9565217391304348,0.8072664359861592,0.44762698247073046,0.8087257130178523,0.8888888888888888,0.8888888888888888,0.7505112474437629,0.4118852459016394,0.7857142857142857,0
0.6747404844290658,0.08695652173913043,0.2173010380622837,0.5578965675176117,0.8630950109197092,1.0,0.1111111111111111,0.43149284253578735,0.43442622950819676,0.6428571428571428,1
0.13079584775086506,0.6956521739130435,0.09273356401384081,0.1659246609405533,0.8188331347416415,0.8888888888888888,0.8888888888888888,0.130879345603272,0.5,0.7142857142857142,0
0.6622837370242215,0.17391304347826086,0.91280276816609,0.6135759394013948,0.5129627043631625,0.1111111111111111,0.7777777777777777,0.916155419222904,0.04508196721311476,0.42857142857142855,0
0.4747404844290658,0.4782608695652174,0.6892733564013841,0.36308465538492724,0.43829306513524235,0.3333333333333333,0.8888888888888888,0.42535787321063395,0.6536885245901639,0.5714285714285714,0
0.6622837370242215,0.7391304347826086,0.5629757785467128,0.8974238546418996,0.9986334573681985,0.6666666666666666,0.3333333333333333,0.5112474437627813,0.5573770491803278,0.3571428571428571,0
0.3889273356401384,0.5652173913043479,0.6228373702422145,0.16874589314587285,0.22815633925898635,0.1111111111111111,0.0,0.785276073619632,0.08606557377049182,0.14285714285714285,1
0.8768166089965398,0.8695652173913043,1.0,0.5071033732374608,0.5472630498516352,0.0,0.0,0.23721881390593047,0.6762295081967213,0.9285714285714285,0
0.5750865051903115,1.0,0.2975778546712803,0.5982081366427288,0.6716091971576799,0.2222222222222222,0.4444444444444444,0.23517382413087934,0.6372950819672131,1.0,0
0.7986159169550173,0.4347826086956522,0.442560553633218,0.03321096400056574,0.7019346089126778,0.3333333333333333,0.1111111111111111,0.4826175869120655,0.7397540983606558,0.42857142857142855,0
0.4470588235294118,0.34782608695652173,0.7539792387543253,0.3636773247852286,0.2028980259292414,0.7777777777777777,0.7777777777777777,0.9754601226993866,0.3155737704918033,0.2857142857142857,0
0.013840830449826994,0.043478260869565216,0.6221453287197232,0.7327946160986853,0.6548541138710028,0.5555555555555556,1.0,0.21267893660531698,0.9959016393442622,0.0,0
0.5813148788927336,0.4782608695652174,0.5899653979238755,0.8205785506984397,0.819955322652504,0.1111111111111111,0.4444444444444444,0.5276073619631902,0.7745901639344263,0.14285714285714285,0
0.114878892733564,0.08695652173913043,0.8854671280276817,0.31312220161743504,0.04821198427505027,0.8888888888888888,0.4444444444444444,0.09202453987730062,0.40368852459016397,0.2857142857142857,0
0.8975778546712803,0.08695652173913043,0.8162629757785467,0.7987839720254197,0.9135183239600022,0.1111111111111111,0.1111111111111111,0.6339468302658487,0.8299180327868853,0.42857142857142855,1
0.26782006920415224,0.0,0.1986159169550173,0.968026898660634,0.027606888874077796,0.4444444444444444,0.6666666666666666,0.6748466257668713,0.9569672131147541,0.14285714285714285,1
0.4152249134948097,0.30434782608695654,0.6927335640138408,0.8570923085861148,0.35551525153037344,0.3333333333333333,0.7777777777777777,0.4396728016359919,0.3278688524590164,0.3571428571428571,0
0.21799307958477507,0.9130434782608696,0.4519031141868512,0.11751135895322873,0.013855583410331152,0.6666666666666666,1.0,0.9591002044989776,0.805327868852459,0.2857142857142857,0
0.00899653979238755,0.30434782608695654,0.6764705882352942,0.7398930823828435,0.07545834268850345,0.7777777777777777,0.0,0.9141104294478529,0.9590163934426229,0.8571428571428571,0
0.16678200692041523,0.4347826086956522,0.945674740484429,0.319630127872566,0.9131637572474631,0.4444444444444444,0.1111111111111111,0.6134969325153375,0.4754098360655738,0.0,1
0.5370242214532872,0.34782608695652173,0.6986159169550173,0.9886968208193104,0.35440014813314524,1.0,1.0,0.8364008179959102,0.32991803278688525,0.6428571428571428,0
0.9474048442906574,0.17391304347826086,0.7650519031141868,0.4854009526629188,0.42461951074808835,0.4444444444444444,0.3333333333333333,0.6789366053169735,0.23360655737704922,0.3571428571428571,1
0.3903114186851211,0.5652173913043479,0.8134948096885813,0.12230354350159037,0.21426771928309138,0.1111111111111111,0.4444444444444444,0.916155419222904,0.1864754098360656,0.9285714285714285,1
0.6207612456747404,0.08695652173913043,0.572318339100346,0.7253413921594416,0.5977045797682188,0.7777777777777777,0.1111111111111111,0.047034764826175884,0.0819672131147541,0.5,1
0.9432525951557094,0.8695652173913043,0.5460207612456748,0.32297608179257636,0.5954019023907097,0.1111111111111111,0.0,0.9345603271983641,0.5778688524590164,0.8571428571428571,1
0.0629757785467128,0.17391304347826086,0.6387543252595156,0.9973631014658314,0.3718162651594016,1.0,0.8888888888888888,0.06952965235173825,0.7725409836065573,0.8571428571428571,0
0.9619377162629758,0.17391304347826086,0.7619377162629758,0.9800591898818402,0.33247782533679937,0.5555555555555556,0.0,0.047034764826175884,0.42622950819672134,0.0,0
0.6608996539792388,0.782608695652174,0.48062283737024225,0.6562570750534749,0.8868440869919512,0.7777777777777777,0.3333333333333333,0.05521472392638038,0.4180327868852459,0.07142857142857142,1
0.35155709342560554,0.5652173913043479,0.6024221453287197,0.12969960423077204,0.38294904930552215,0.5555555555555556,0.1111111111111111,0.9877300613496933,0.9508196721311475,0.9285714285714285,0
0.5363321799307958,0.13043478260869565,0.6657439446366782,0.6869986445153992,0.493652420126332,0.3333333333333333,0.3333333333333333,0.9468302658486709,0.4467213114754099,1.0,0
0.023529411764705882,0.5217391304347826,0.21384083044982696,0.09288617025263285,0.2825281524039517,0.3333333333333333,0.7777777777777777,0.9959100204498978,0.569672131147541,0.21428571428571427,0
0.14186851211072662,0.3913043478260869,0.440484429065744,0.029189612801793417,0.7882157419965328,0.5555555555555556,0.7777777777777777,0.030674846625766878,0.27459016393442626,0.7857142857142857,0
0.7640138408304499,0.7391304347826086,0.3304498269896194,0.8231607149542317,0.3971755017152058,0.3333333333333333,0.8888888888888888,0.11860940695296525,0.21311475409836067,0.07142857142857142,1
0.9764705882352941,0.30434782608695654,0.6705882352941176,0.20966405372268163,0.5138512624766091,0.7777777777777777,0.4444444444444444,0.948875255623722,0.23770491803278693,0.7142857142857142,0
0.7093425605536332,0.30434782608695654,0.8235294117647058,0.3790186071502365,0.25244833833543545,0.8888888888888888,0.6666666666666666,0.4948875255623722,0.4815573770491804,0.5714285714285714,0
0.7065743944636679,0.26086956521739135,0.3346020761245675,0.9737311187300276,0.9899927814041486,0.0,0.2222222222222222,0.8936605316973416,0.6290983606557377,0.6428571428571428,1
0.9778546712802768,0.30434782608695654,0.8847750865051903,0.33681195170769174,0.29075529491603624,0.3333333333333333,1.0,0.42126789366053174,0.930327868852459,0.5,1
0.39100346020761245,0.5652173913043479,0.45501730103806226,0.2964420717705601,0.772118008811687,0.3333333333333333,0.3333333333333333,0.815950920245399,0.790983606557377,0.5,0
0.7813148788927335,0.782608695652174,0.3605536332179931,0.9184554948197529,0.42735565794972763,0.1111111111111111,1.0,0.5521472392638038,0.9692622950819673,0.21428571428571427,0
0.48581314878892734,0.21739130434782608,0.09688581314878891,0.11061254196604947,0.20510044644474476,0.5555555555555556,0.8888888888888888,0.507157464212679,0.20081967213114754,0.2857142857142857,0
0.2775086505190312,0.0,0.9837370242214534,0.7597545865904819,0.8012221749229111,0.2222222222222222,1.0,0.9836400817995912,0.5307377049180327,0.21428571428571427,0
0.5044982698961937,0.9565217391304348,0.7491349480968859,0.988346231672011,0.33305226763386264,0.6666666666666666,1.0,0.5439672801635993,0.9815573770491802,0.8571428571428571,0
0.11141868512110725,0.6086956521739131,0.3657439446366782,0.9015354758084243,0.8669858353819974,0.4444444444444444,0.0,0.39263803680981596,0.6209016393442622,0.5714285714285714,0
0.13910034602076124,0.0,0.06782006920415223,0.6517888551427012,0.917270709898481,0.3333333333333333,0.1111111111111111,0.6830265848670758,0.7213114754098361,0.8571428571428571,1
0.6885813148788927,0.6956521739130435,0.8757785467128028,0.3140214285618566,0.861592616427189,0.4444444444444444,0.4444444444444444,0.4437627811860941,0.5819672131147541,0.07142857142857142,0
0.186159169550173,0.0,0.3740484429065744,0.2542542495191568,0.03313504864267821,0.7777777777777777,0.2222222222222222,0.2331288343558282,0.6680327868852459,0.8571428571428571,0
0.5640138408304498,0.6086956521739131,0.9975778546712804,0.8194556151808954,0.7888222496675493,0.2222222222222222,0.1111111111111111,0.13701431492842536,0.2069672131147541,0.7142857142857142,0
0.8955017301038062,0.9565217391304348,0.4093425605536332,0.880051182638746,0.4111281428771829,0.6666666666666666,0.0,0.6094069529652353,0.125,0.5,0
0.314878892733564,0.043478260869565216,0.3484429065743945,0.5254959109315087,0.8755530671083313,0.5555555555555556,1.0,0.6625766871165645,0.3545081967213115,0.07142857142857142,1
0.8823529411764706,0.5652173913043479,0.9470588235294117,0.24426746944741676,0.6387434667167934,0.0,0.2222222222222222,0.9856850715746424,0.5737704918032787,0.0,0
0.7031141868512111,0.8695652173913043,0.4249134948096886,0.11280834717731894,0.8352963246886929,0.6666666666666666,0.0,0.8098159509202455,0.8995901639344263,0.6428571428571428,0
0.2041522491349481,0.30434782608695654,0.35778546712802767,0.08703237343939281,0.4996093828329033,0.6666666666666666,0.0,0.8036809815950922,0.5963114754098361,0.14285714285714285,0
0.49757785467128024,0.30434782608695654,0.16885813148788925,0.7192303912329733,0.5353602675680394,0.0,0.0,0.15132924335378323,0.45901639344262296,0.5714285714285714,1
0.23321799307958477,0.782608695652174,0.09480968858131486,0.4201297199239028,0.14299768868163087,0.8888888888888888,0.7777777777777777,0.9509202453987732,0.010245901639344263,0.7857142857142857,0
0.6076124567474048,0.26086956521739135,0.9477508650519031,0.9056012689183559,0.7854213138736448,0.5555555555555556,0.2222222222222222,0.9836400817995912,0.2561475409836066,0.14285714285714285,0
0.744636678200692,0.782608695652174,0.7916955017301038,0.7398340229947526,0.41921383026464865,0.1111111111111111,0.0,0.20858895705521474,0.8647540983606558,0.5714285714285714,0
0.5474048442906575,0.21739130434782608,0.42837370242214534,0.19116274331676197,0.5002605937626018,0.4444444444444444,0.6666666666666666,0.605316973415133,0.18442622950819673,0.42857142857142855,1
0.14948096885813147,0.21739130434782608,0.440484429065744,0.6138803640564585,0.7865365716134215,0.3333333333333333,1.0,1.0000000000000002,0.8627049180327869,0.8571428571428571,0
0.5280276816608996,0.08695652173913043,0.042906574394463666,0.43552375241135344,0.59946193445703,0.6666666666666666,0.2222222222222222,0.3619631901840491,0.3852459016393443,0.6428571428571428,0
0.12941176470588234,0.26086956521739135,0.07439446366782007,0.5773353319051964,0.19995916931454302,0.7777777777777777,0.7777777777777777,0.43762781186094074,0.7315573770491803,0.0,0
0.2622837370242215,0.782608695652174,0.4176470588235294,0.7382310848594396,0.5908111673906458,0.0,0.3333333333333333,0.9284253578732108,0.9713114754098361,0.6428571428571428,0
0.34048442906574394,0.30434782608695654,0.43079584775086505,0.8063901905227746,0.4074051692995045,0.4444444444444444,0.3333333333333333,0.6421267893660533,0.9426229508196722,0.2857142857142857,1
0.7363321799307958,0.3913043478260869,0.8792387543252596,0.8439494613829107,0.4695711159353961,0.2222222222222222,0.4444444444444444,0.07770961145194276,0.10450819672131148,0.5714285714285714,1
0.8166089965397924,0.8260869565217391,0.8557093425605536,0.25390697809944623,0.026408841881770555,0.0,0.5555555555555556,0.5276073619631902,0.49180327868852464,0.7857142857142857,0
0.009688581314878895,0.6086956521739131,0.31730103806228377,0.03094188523719735,0.2089292210039749,0.2222222222222222,0.6666666666666666,0.41513292433537835,0.9918032786885246,1.0,0
0.04429065743944637,0.6086956521739131,0.45536332179930794,0.7394572786316201,0.28025146372989707,0.5555555555555556,0.3333333333333333,0.01226993865030675,0.26639344262295084,1.0,0
0.35986159169550175,0.0,0.7602076124567474,0.10620573145086384,0.7140803699772689,0.6666666666666666,0.7777777777777777,0.098159509202454,1.0000000000000002,0.14285714285714285,0
0.9460207612456747,0.8260869565217391,0.8408304498269896,0.3148806299551218,0.009515784038930303,0.7777777777777777,0.5555555555555556,0.05112474437627813,0.9508196721311475,0.5714285714285714,0
0.7972318339100346,0.26086956521739135,0.5743944636678201,0.0036304575662284948,0.4085546252071378,0.3333333333333333,0.0,0.32719836400818,0.7418032786885246,0.2857142857142857,0
0.44775086505190315,0.13043478260869565,0.10588235294117646,0.6818046642028226,0.9260791144707032,0.2222222222222222,0.0,0.7280163599182006,0.2254098360655738,0.5714285714285714,0
0.7515570934256055,0.21739130434782608,0.4698961937716263,0.16702288020539113,0.11034715127684762,0.4444444444444444,0.8888888888888888,0.35787321063394684,0.8340163934426229,0.6428571428571428,0
0.8041522491349481,0.0,0.6809688581314879,0.6554050623632482,0.516677025344007,0.8888888888888888,1.0,0.15950920245398773,0.010245901639344263,0.3571428571428571,1
0.4096885813148789,0.17391304347826086,0.9660899653979238,0.9920250281269533,0.7879675299657465,0.5555555555555556,0.5555555555555556,0.0020449897750511245,0.4672131147540984,0.5714285714285714,1
0.2705882352941177,0.9565217391304348,0.3079584775086505,0.0725168882350615,0.9446652505597978,0.8888888888888888,1.0,0.997955010224949,0.3155737704918033,0.42857142857142855,1
0.2892733564013841,0.0,0.12906574394463666,0.07692612117818118,0.7480463055622785,0.5555555555555556,0.7777777777777777,0.7811860940695298,0.39959016393442626,0.42857142857142855,0
0.19930795847750865,0.13043478260869565,0.7031141868512111,0.34035322318441874,0.72171949000839,0.1111111111111111,0.6666666666666666,0.9284253578732108,0.6577868852459017,0.5,1
0.2615916955017301,0.9130434782608696,0.4716262975778547,0.8666094035318517,0.8281096904848896,0.4444444444444444,0.5555555555555556,0.8486707566462169,0.7418032786885246,0.42857142857142855,0
0.15916955017301038,0.043478260869565216,0.04394463667820069,0.21544371783233596,0.4461438155904475,0.8888888888888888,0.3333333333333333,0.26789366053169733,0.4528688524590164,0.7857142857142857,0
0.7038062283737024,0.3913043478260869,0.3505190311418685,0.3603604457839173,0.807374989475103,0.7777777777777777,0.6666666666666666,0.5623721881390594,0.7479508196721312,0.5714285714285714,1
0.02768166089965398,0.17391304347826086,0.6221453287197232,0.06834944540282405,0.005972138700409152,0.6666666666666666,0.8888888888888888,0.23721881390593047,1.0000000000000002,0.7142857142857142,0
0.7273356401384083,0.3913043478260869,0.9394463667820069,0.7633291642128385,0.926615657903326,0.0,1.0,0.33333333333333337,0.5081967213114754,0.5714285714285714,0
0.09273356401384084,0.0,0.47750865051903113,0.4083117260701008,0.4432363236809856,0.3333333333333333,1.0,0.5869120654396729,0.8237704918032787,0.3571428571428571,0
0.13840830449826988,0.9130434782608696,0.17820069204152247,0.7594207510999046,0.5537959886509997,0.6666666666666666,0.6666666666666666,0.05521472392638038,0.16598360655737707,0.42857142857142855,0
0.5391003460207613,0.21739130434782608,0.5249134948096886,0.9038484070871176,0.25398015057080137,0.6666666666666666,0.0,0.6789366053169735,0.48770491803278687,0.07142857142857142,0
0.6429065743944636,0.5217391304347826,0.029065743944636672,0.23268517886039755,0.7437817531953463,0.5555555555555556,1.0,0.0,0.7745901639344263,1.0,0
0.730795847750865,0.6086956521739131,0.4141868512110727,0.8075909097147412,0.0749467317382201,0.7777777777777777,0.8888888888888888,0.38241308793456036,0.805327868852459,0.5714285714285714,1
0.7411764705882353,0.13043478260869565,0.8155709342560553,0.0589334600707664,0.8744611497366679,0.5555555555555556,0.3333333333333333,0.11247443762781188,0.7336065573770492,0.7857142857142857,0
0.34740484429065743,0.5217391304347826,0.3948096885813149,0.8990856905572101,0.8297456203449891,1.0,0.2222222222222222,0.06952965235173825,0.6577868852459017,0.8571428571428571,0
0.2809688581314879,1.0,0.8557093425605536,0.6508890569549413,0.21498661418840312,0.2222222222222222,0.3333333333333333,0.22699386503067487,0.9610655737704918,0.0,0
0.556401384083045,0.8260869565217391,0.6892733564013841,0.8744533361131875,0.8108702191076887,0.3333333333333333,0.3333333333333333,0.5828220858895706,0.5348360655737705,0.0,0
0.06782006920415226,1.0,0.7474048442906575,0.0,0.7878021536926418,0.2222222222222222,1.0,0.6319018404907977,0.8299180327868853,0.14285714285714285,1
0.4726643598615917,0.6086956521739131,0.10415224913494808,0.16897286454376073,0.6329804694046703,0.0,0.1111111111111111,0.07157464212678938,0.3831967213114754,0.7857142857142857,0
0.5017301038062284,0.30434782608695654,0.9653979238754324,0.3897559642579298,0.3731418772208389,1.0,0.0,0.8957055214723928,0.9282786885245902,0.3571428571428571,0
0.6643598615916955,0.17391304347826086,0.2027681660899654,0.3794946102147228,0.2706700194191265,0.4444444444444444,1.0,0.441717791411043,0.7459016393442622,0.2857142857142857,0
0.4235294117647059,0.6086956521739131,0.3408304498269896,0.2266495502010176,0.23077950898954638,0.0,0.0,0.16155419222903886,0.5901639344262295,1.0,1
0.4442906574394464,0.13043478260869565,0.6442906574394464,0.3816046481214901,0.31798822442151375,0.0,0.7777777777777777,0.6400817995910022,0.7377049180327869,0.07142857142857142,1
0.7114186851211073,0.4782608695652174,0.11868512110726642,0.12872140302951823,0.905520317265204,0.1111111111111111,0.1111111111111111,0.16768916155419222,0.8217213114754098,0.5714285714285714,0
0.8588235294117647,0.5217391304347826,0.2809688581314879,0.4127686278017388,0.07595613829561138,0.3333333333333333,1.0,0.130879345603272,0.11475409836065575,0.9285714285714285,0
0.34740484429065743,0.043478260869565216,0.68719723183391,0.8025468146297261,0.8305033985538653,0.5555555555555556,0.4444444444444444,0.6625766871165645,0.014344262295081966,0.8571428571428571,0
0.5301038062283737,0.782608695652174,0.9851211072664359,0.47910904649665487,0.34840303092772706,0.7777777777777777,0.3333333333333333,0.25971370143149286,0.6188524590163934,0.6428571428571428,0
0.27474048442906573,0.782608695652174,0.45294117647058824,0.017820146748319065,0.5218748813289001,0.2222222222222222,0.7777777777777777,0.6257668711656442,0.23155737704918034,0.9285714285714285,0
0.6020761245674741,0.13043478260869565,0.6913494809688582,0.4214556629418831,0.7959659397974693,0.0,0.1111111111111111,0.04294478527607362,0.42622950819672134,0.21428571428571427,1
0.5494809688581315,0.13043478260869565,0.5799307958477509,0.02699943033972214,0.8862537308083167,0.2222222222222222,1.0,0.4396728016359919,0.07991803278688525,0.21428571428571427,0
0.271280276816609,0.4347826086956522,0.4588235294117647,0.966513714113617,0.34427623582389616,0.2222222222222222,0.8888888888888888,0.21676891615541924,0.6188524590163934,0.2857142857142857,1
0.14256055363321798,0.17391304347826086,0.37750865051903115,0.12732598819466975,0.4618551380775201,0.4444444444444444,0.6666666666666666,0.22085889570552147,0.3504098360655738,1.0,0
0.7183391003460208,0.8260869565217391,0.8328719723183391,0.7078358624187684,0.41431876620341856,0.3333333333333333,0.6666666666666666,0.7586912065439674,0.4754098360655738,0.5,0
0.6166089965397924,0.4347826086956522,0.34878892733564015,0.9730497282611578,0.011282108469069074,0.3333333333333333,0.0,0.7280163599182006,0.5717213114754098,0.6428571428571428,0
0.5972318339100346,0.3913043478260869,0.24290657439446364,0.8262427831347006,0.29522207746691426,0.8888888888888888,0.1111111111111111,0.3680981595092025,0.7581967213114754,0.21428571428571427,0
0.5134948096885813,0.30434782608695654,0.1982698961937716,0.6994589355633961,0.45918917175882984,0.6666666666666666,0.3333333333333333,0.7259713701431494,0.1557377049180328,0.2857142857142857,0
0.8747404844290657,0.21739130434782608,0.5560553633217993,0.8396710139454776,0.4108811997717824,0.3333333333333333,0.3333333333333333,0.33333333333333337,0.21721311475409838,0.7857142857142857,0
0.3896193771626298,0.21739130434782608,0.38442906574394464,0.9820763826383504,0.7230891896622639,0.2222222222222222,0.2222222222222222,0.13701431492842536,0.5717213114754098,0.21428571428571427,0
0.7058823529411765,0.30434782608695654,0.23737024221453287,0.6214510355001363,0.3844751350928472,0.5555555555555556,0.6666666666666666,0.5950920245398774,0.8217213114754098,0.9285714285714285,0
0.06574394463667821,0.9565217391304348,0.9782006920415225,0.5592618303652049,0.48950966665983675,0.2222222222222222,0.7777777777777777,0.36605316973415136,0.07581967213114754,0.3571428571428571,0
0.3349480968858132,0.6086956521739131,0.9103806228373702,0.6283479219404716,0.42947792858078787,0.5555555555555556,0.1111111111111111,0.3680981595092025,0.23975409836065575,0.7857142857142857,0
0.9896193771626297,0.5652173913043479,0.9117647058823529,0.5327403233121673,0.7418686598735961,0.8888888888888888,0.3333333333333333,0.9509202453987732,0.6823770491803278,0.14285714285714285,0
0.15916955017301038,0.4347826086956522,0.16851211072664357,0.6352021703816942,0.8647550812552794,0.5555555555555556,0.2222222222222222,0.8854805725971372,0.6844262295081968,0.5,0
0.5176470588235295,0.4782608695652174,0.46574394463667823,0.4498673133738153,0.5322099943347554,0.3333333333333333,0.1111111111111111,0.9468302658486709,0.05122950819672131,0.3571428571428571,0
0.8262975778546713,0.5217391304347826,0.17024221453287194,0.2183584152262887,0.7908901888887574,0.4444444444444444,0.5555555555555556,0.34355828220858897,0.20901639344262296,0.6428571428571428,0
0.3737024221453287,0.30434782608695654,0.5764705882352941,0.12011583337716192,0.2960695960617792,0.5555555555555556,0.3333333333333333,0.8200408997955011,0.1475409836065574,0.2857142857142857,1
0.7328719723183391,0.7391304347826086,0.5660899653979239,0.06818489621381658,0.5417323830055092,0.2222222222222222,0.5555555555555556,0.04294478527607362,0.38729508196721313,0.8571428571428571,1
0.36262975778546713,0.0,0.0058823529411764705,0.2632523225381099,0.34472674974322803,0.7777777777777777,0.1111111111111111,0.1329243353783231,0.6598360655737705,1.0,0
0.8186851211072664,0.6086956521739131,0.8453287197231834,0.045956975748470755,0.41400223558624805,0.3333333333333333,0.3333333333333333,0.040899795501022504,0.29713114754098363,0.07142857142857142,0
0.8761245674740484,0.30434782608695654,0.3456747404844291,0.5672515953609835,0.7336201177122599,0.7777777777777777,0.5555555555555556,0.20245398773006135,0.5184426229508197,0.6428571428571428,0
